price,location,land_area,no_of_flat,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,furnishing,facing,road_size
26500000.0, Tikathali Pabanhight ,1197.87, 2.5 , 12 , 5 , 3 , 3 , Semi Furnishing ,['east'],['20']
15000000.0, Tinthana Dhungeadda ,898.4, 2.5 , 5 , 2 , 2 , 1 , Not Furnishing ,['east/south'],['5']
15000000.0, Tinthana Dhungeadda ,898.4, 2.5 , 5 , 2 , 2 , 1 , Not Furnishing ,['east/south'],['5']
42500000.0, Bhaisepati ,1668.46, 3.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,"['south/north', 'facing']",['13']
42500000.0, Bhaisepati ,1668.46, 3.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,"['south/north', 'facing']",['13']
12500000.0, Kathmandu Matatirtha ,1112.31, 1.5 , 2 , 1 , 1 , 1 , Not Furnishing ,['south'],['13']
12500000.0, Kathmandu Matatirtha ,1112.31, 1.5 , 2 , 1 , 1 , 1 , Not Furnishing ,['south'],['13']
26000000.0, Pepsicola ,1197.87, 3 , 6 , 5 , 2 , 2 , Semi Furnished ,['east'],['13']
26000000.0, Pepsicola ,1197.87, 3 , 6 , 5 , 2 , 2 , Semi Furnished ,['east'],['13']
0.0, sanaghaun schoolchwok ,1369.0, 4 , 9 , 4 , 3 , 3 , Semi Furnishing ,['east'],['13']
0.0, sanaghaun schoolchwok ,1369.0, 4 , 9 , 4 , 3 , 3 , Semi Furnishing ,['east'],['13']
42500000.0, Balaju Height ,1711.25, 2.5 , 7 , 4 , 2 , 1 , Semi Furnishing ,['east'],['13']
42500000.0, Balaju Height ,1711.25, 2.5 , 7 , 4 , 2 , 1 , Semi Furnishing ,['east'],['13']
25000000.0, Kalanki ,3080.25, 2.5 , 4 , 2 , 1 , 1 , Not Furnishing ,['east'],['4']
25000000.0, Kalanki ,3080.25, 2.5 , 4 , 2 , 1 , 1 , Not Furnishing ,['east'],['4']
26500000.0, Balkot Sayukta Marga ,1262.04, 2.5 , 7 , 4 , 3 , 2 , Semi Furnished ,"['west', 'feced']",['13']
26500000.0, Balkot Sayukta Marga ,1262.04, 2.5 , 7 , 4 , 3 , 2 , Semi Furnished ,"['west', 'feced']",['13']
29500000.0, Duwakot Kmc Chowk ,1540.12, 2 , 2 , 1 , 1 , 2 , Semi Furnishing ,['east'],"['14', 'miter']"
29500000.0, Duwakot Kmc Chowk ,1540.12, 2 , 2 , 1 , 1 , 2 , Semi Furnishing ,['east'],"['14', 'miter']"
"['मुल्य', 'आपसी', 'समझदारीमा']", Mitra Park Pashupati Campus ,2738.0, 0 , 0 , 0 , 0 , 0 , Not Furnishing ,['south/west'],['13/10']
"['मुल्य', 'आपसी', 'समझदारीमा']", Mitra Park Pashupati Campus ,2738.0, 0 , 0 , 0 , 0 , 0 , Not Furnishing ,['south/west'],['13/10']
"['मुल्य', 'आपसी', 'समझदारीमा']"," Pepsicola, Townplanning ",1283.4375, 3.5 , 6 , 5 , 2 , 2 , Fully Furnished ,['east'],['20']
"['मुल्य', 'आपसी', 'समझदारीमा']"," Pepsicola, Townplanning ",1283.4375, 3.5 , 6 , 5 , 2 , 2 , Fully Furnished ,['east'],['20']
40000000.0, Hadigaun Ramailo Chowk ,1155.09, 2.5 , 6 , 3 , 2 , 2 , Semi Furnishing ,['south'],['20']
40000000.0, Hadigaun Ramailo Chowk ,1155.09, 2.5 , 6 , 3 , 2 , 2 , Semi Furnishing ,['south'],['20']
29000000.0, Kathmandu ,2224.62, 3 , 8 , 5 , 2 , 3 , Semi Furnishing ,['east'],['13']
29000000.0, Kathmandu ,2224.62, 3 , 8 , 5 , 2 , 3 , Semi Furnishing ,['east'],['13']
23500000.0, Tikathali ,, 3 , 5 , 4 , 2 , 2 , Not Furnishing ,['south'],['13']
23500000.0, Tikathali ,, 3 , 5 , 4 , 2 , 2 , Not Furnishing ,['south'],['13']
0.0, Maharajgung ,3764.75, 2 , 4 , 4 , 1 , 1 , Fully Furnishing ,['east'],['12']
0.0, Maharajgung ,3764.75, 2 , 4 , 4 , 1 , 1 , Fully Furnishing ,['east'],['12']
27900000.0, Imadol ,1048.14, 3.5 , 5 , 4 , 3 , 2 , Semi Furnishing ,['south/west'],['13']
27900000.0, Imadol ,1048.14, 3.5 , 5 , 4 , 3 , 2 , Semi Furnishing ,['south/west'],['13']
38000000.0, Hadighaun ,1454.56, 2.5 , 6 , 3 , 3 , 2 , Semi Furnishing ,['west'],['20']
38000000.0, Hadighaun ,1454.56, 2.5 , 6 , 3 , 3 , 2 , Semi Furnishing ,['west'],['20']
28000000.0, Mahalaxmi Mahanagarpalika-4 Tempo Park KG Home ,1112.31, 3.5 , 4 , 4 , 2 , 2 , Semi Furnishing ,['east'],['12']
28000000.0, Mahalaxmi Mahanagarpalika-4 Tempo Park KG Home ,1112.31, 3.5 , 4 , 4 , 2 , 2 , Semi Furnishing ,['east'],['12']
20500000.0, Imadol Sital Height ,941.1800000000001, 2.5 , 5 , 2 , 2 , 2 , Semi Furnishing ,['south'],['13']
20500000.0, Imadol Sital Height ,941.1800000000001, 2.5 , 5 , 2 , 2 , 2 , Semi Furnishing ,['south'],['13']
0.0, Kadaghari ,1369.0, 3.5 , 7 , 5 , 2 , 3 , Semi Furnishing ,['south'],['10']
0.0, Kadaghari ,1369.0, 3.5 , 7 , 5 , 2 , 3 , Semi Furnishing ,['south'],['10']
0.0, Kageshwori-9 Mahantar ,1283.43, 2.5 , 7 , 4 , 2 , 2 , Semi Furnishing ,['west'],['13']
0.0, Kageshwori-9 Mahantar ,1283.43, 2.5 , 7 , 4 , 2 , 2 , Semi Furnishing ,['west'],['13']
0.0, Pepsicola Football Ground ,1283.43, 2.5 , 5 , 3 , 1 , 2 , Semi Furnishing ,['south'],['18']
0.0, Pepsicola Football Ground ,1283.43, 2.5 , 5 , 3 , 1 , 2 , Semi Furnishing ,['south'],['18']
0.0, Kirtipur ,2053.5, 2.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,['east'],['20']
0.0, Kirtipur ,2053.5, 2.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,['east'],['20']
65000000.0, Kusunti ,2053.5, 4 , 10 , 6 , 2 , 3 , Semi Furnishing ,['south'],['12']
65000000.0, Kusunti ,2053.5, 4 , 10 , 6 , 2 , 3 , Semi Furnishing ,['south'],['12']
28000000.0, Pepsikola ,855.62, 3.5 , 3 , 4 , 2 , 3 , Semi Furnishing ,['east/west'],['20/12']
28000000.0, Pepsikola ,855.62, 3.5 , 3 , 4 , 2 , 3 , Semi Furnishing ,['east/west'],['20/12']
21000000.0, Gothatar ,1026.75, 2.5 , 7 , 3 , 2 , 2 , Semi Furnishing ,['north'],['13']
21000000.0, Gothatar ,1026.75, 2.5 , 7 , 3 , 2 , 2 , Semi Furnishing ,['north'],['13']
14000000.0, Gothatar ,1026.75, 2.5 , 11 , 3 , 0 , 1 , Semi Furnishing ,['east/south'],['10']
14000000.0, Gothatar ,1026.75, 2.5 , 11 , 3 , 0 , 1 , Semi Furnishing ,['east/south'],['10']
14500000.0, Lalitpue takhel ,1454.56, 2 , 4 , 2 , 0 , 2 , Semi Furnishing ,['west'],['5']
14500000.0, Lalitpue takhel ,1454.56, 2 , 4 , 2 , 0 , 2 , Semi Furnishing ,['west'],['5']
22500000.0, Mulpani ,1711.25, 2 , 4 , 2 , 2 , 2 , Semi Furnishing ,['west'],['20']
22500000.0, Mulpani ,1711.25, 2 , 4 , 2 , 2 , 2 , Semi Furnishing ,['west'],['20']
35000000.0,  ,1711.25, 2.5 , 7 , 4 , 2 , 1 , Semi Furnishing ,['south'],['20']
35000000.0,  ,1711.25, 2.5 , 7 , 4 , 2 , 1 , Semi Furnishing ,['south'],['20']
19000000.0, Payatar Nepaltar ,2224.62, 2.5 , 8 , 2 , 0 , 1 , Semi Furnishing ,['south'],['10']
19000000.0, Payatar Nepaltar ,2224.62, 2.5 , 8 , 2 , 0 , 1 , Semi Furnishing ,['south'],['10']
39000000.0, Machha Pokhari ,1711.25, 3.5 , 9 , 4 , 1 , 3 , Semi Furnished ,['east'],['16']
39000000.0, Machha Pokhari ,1711.25, 3.5 , 9 , 4 , 1 , 3 , Semi Furnished ,['east'],['16']
49000000.0, Imadole Ochu Height ,2053.5, 3.5 , 7 , 5 , 2 , 2 , Fully Furnished ,['south'],['14']
49000000.0, Imadole Ochu Height ,2053.5, 3.5 , 7 , 5 , 2 , 2 , Fully Furnished ,['south'],['14']
55000000.0,  ,3080.25, 2.5 , 3 , 1 , 1 , 1 , Semi Furnished ,['east'],['15']
55000000.0,  ,3080.25, 2.5 , 3 , 1 , 1 , 1 , Semi Furnished ,['east'],['15']
26500000.0, Single Tree Soyambhu ,1369.0, 3 , 8 , 4 , 0 , 2 , Not Furnished ,['east/west'],"['13', 'ft', 'dhalan']"
26500000.0, Single Tree Soyambhu ,1369.0, 3 , 8 , 4 , 0 , 2 , Not Furnished ,['east/west'],"['13', 'ft', 'dhalan']"
27500000.0, BBalkot Adhikaritole ,1283.43, 2.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,['south&west'],"['13', 'ft', 'pich']"
27500000.0, BBalkot Adhikaritole ,1283.43, 2.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,['south&west'],"['13', 'ft', 'pich']"
"['75', 'lakh', 'per', 'aana']", Tikhedewal ,2823.56, 3.5 , 9 , 4 , 3 , 2 , Semi Furnishing ,"['south', '&', 'west', 'feced']",['22']
"['75', 'lakh', 'per', 'aana']", Tikhedewal ,2823.56, 3.5 , 9 , 4 , 3 , 2 , Semi Furnishing ,"['south', '&', 'west', 'feced']",['22']
0.0, Chakrapath chappal karkhana ,, 3 , 0 , 0 , 0 , 0 , Not Furnishing ,['east'],['0']
0.0, Chakrapath chappal karkhana ,, 3 , 0 , 0 , 0 , 0 , Not Furnishing ,['east'],['0']
40000000.0, Shantinagar ,1026.75, 3.5 , 9 , 4 , 3 , 3 , Semi Furnished ,['north'],['10']
40000000.0, Shantinagar ,1026.75, 3.5 , 9 , 4 , 3 , 3 , Semi Furnished ,['north'],['10']
0.0, Balaju Baisdhara ,2738.0, 3 , 12 , 5 , 1 , 3 , Semi Furnished ,['east'],['18']
0.0, Balaju Baisdhara ,2738.0, 3 , 12 , 5 , 1 , 3 , Semi Furnished ,['east'],['18']
30000000.0, Budhanilkantha Chaysundol ,, 2.5 , 4 , 4 , 2 , 2 , Semi Furnished ,['north/west'],['13']
30000000.0, Budhanilkantha Chaysundol ,, 2.5 , 4 , 4 , 2 , 2 , Semi Furnished ,['north/west'],['13']
28000000.0, Suncity Nilgirimarga ,1026.75, 3.5 , 7 , 4 , 3 , 3 , Semi Furnished ,['south'],['13']
28000000.0, Suncity Nilgirimarga ,1026.75, 3.5 , 7 , 4 , 3 , 3 , Semi Furnished ,['south'],['13']
43200000.0, Narephate ,1711.25, 2 , 4 , 4 , 2 , 3 , Semi Furnished ,['east/north'],['17']
43200000.0, Narephate ,1711.25, 2 , 4 , 4 , 2 , 3 , Semi Furnished ,['east/north'],['17']
27500000.0, Machchhegaun Khusikhusi Aale tole ,1860.98, 2.5 , 2.5 , 4 , 2 , 2 , Semi Furnished ,['east'],['12']
27500000.0, Machchhegaun Khusikhusi Aale tole ,1860.98, 2.5 , 2.5 , 4 , 2 , 2 , Semi Furnished ,['east'],['12']
"['मुल्य', 'आपसी', 'समझदारीमा']", Shiva Chok Green Hill City ,1026.75, 3 , 4 , 3 , 3 , 3 , Semi Furnished ,['south'],['13']
"['मुल्य', 'आपसी', 'समझदारीमा']", Shiva Chok Green Hill City ,1026.75, 3 , 4 , 3 , 3 , 3 , Semi Furnished ,['south'],['13']
13000000.0, Sanagaun ,1026.75, 1 , 2 , 1 , 1 , 1 , Semi Furnished ,['east'],['13']
13000000.0, Sanagaun ,1026.75, 1 , 2 , 1 , 1 , 1 , Semi Furnished ,['east'],['13']
26000000.0, Nakhipot Shiva Tole ,1112.31, 2.5 , 5 , 4 , 2 , 2 , Semi Furnishing ,"['west', 'feced']",['12']
26000000.0, Nakhipot Shiva Tole ,1112.31, 2.5 , 5 , 4 , 2 , 2 , Semi Furnishing ,"['west', 'feced']",['12']
23000000.0, Chunikhel Budhanilkantha ,1026.75, 2.5 , 3 , 3 , 1 , 1 , Semi Furnished ,"['north,west']",['18']
23000000.0, Chunikhel Budhanilkantha ,1026.75, 2.5 , 3 , 3 , 1 , 1 , Semi Furnished ,"['north,west']",['18']
28500000.0, Padamshaal ,1540.12, 2.5 , 7 , 6 , 2 , 2 , Semi Furnished ,"['west,south']","['16,13']"
28500000.0, Padamshaal ,1540.12, 2.5 , 7 , 6 , 2 , 2 , Semi Furnished ,"['west,south']","['16,13']"
"['मुल्य', 'आपसी', 'समझदारीमा']", Badegaun ,1882.37, 2.5 , 5 , 5 , 2 , 2 , Semi Furnished ,['east'],['10']
"['मुल्य', 'आपसी', 'समझदारीमा']", Badegaun ,1882.37, 2.5 , 5 , 5 , 2 , 2 , Semi Furnished ,['east'],['10']
27000000.0, Tikathali ,1347.6000000000001, 3 , 7 , 5 , 3 , 2 , Semi Furnished ,['south'],['20']
27000000.0, Tikathali ,1347.6000000000001, 3 , 7 , 5 , 3 , 2 , Semi Furnished ,['south'],['20']
28000000.0, Chasindole ,1176.48, 2.5 , 5 , 4 , 3 , 2 , Semi Furnished ,['north'],['11']
28000000.0, Chasindole ,1176.48, 2.5 , 5 , 4 , 3 , 2 , Semi Furnished ,['north'],['11']
25000000.0, Thali ,1026.75, 4 , 8 , 4 , 1 , 3 , Semi Furnished ,['north/east'],['16/10']
25000000.0, Thali ,1026.75, 4 , 8 , 4 , 1 , 3 , Semi Furnished ,['north/east'],['16/10']
47500000.0, Kalanki ,, 3.5 , 1 , 5 , 1 , 1 , Not Furnished ,['east'],['12/14/21']
47500000.0, Kalanki ,, 3.5 , 1 , 5 , 1 , 1 , Not Furnished ,['east'],['12/14/21']
34500000.0, Kapan Jyotinagar ,1369.0, 2.5 , 6 , 6 , 2 , 2 , Semi Furnishing ,['east/north'],['16']
34500000.0, Kapan Jyotinagar ,1369.0, 2.5 , 6 , 6 , 2 , 2 , Semi Furnishing ,['east/north'],['16']
15000000.0, Sudal Balkumari ,1711.25, 2.5 , 6 , 3 , 3 , 3 , Semi Furnishing ,['east'],['13']
15000000.0, Sudal Balkumari ,1711.25, 2.5 , 6 , 3 , 3 , 3 , Semi Furnishing ,['east'],['13']
37500000.0, Tokha ,1369.0, 4.5 , 8 , 6 , 3 , 5 , Semi Furnished ,['east/south'],['20']
37500000.0, Tokha ,1369.0, 4.5 , 8 , 6 , 3 , 5 , Semi Furnished ,['east/south'],['20']
45000000.0, Bhaisepati ,1625.68, 2.5 , 4 , 5 , 1 , 1 , Semi Furnished ,['south'],['13']
45000000.0, Bhaisepati ,1625.68, 2.5 , 4 , 5 , 1 , 1 , Semi Furnished ,['south'],['13']
18000000.0, Dhital Chowk ,1283.43, 2.5 , 5 , 3 , 3 , 3 , Semi Furnished ,['east'],['13']
18000000.0, Dhital Chowk ,1283.43, 2.5 , 5 , 3 , 3 , 3 , Semi Furnished ,['east'],['13']
15000000.0, Dada Pauwa Ramkot ,1711.25, 2.5 , 4 , 3 , 1 , 2 , Semi Furnished ,['north/east'],['20']
15000000.0, Dada Pauwa Ramkot ,1711.25, 2.5 , 4 , 3 , 1 , 2 , Semi Furnished ,['north/east'],['20']
33000000.0, Sifal Katubahal ,1197.87, 2.5 , 4 , 4 , 2 , 2 , Semi Furnished ,['south'],['12']
33000000.0, Sifal Katubahal ,1197.87, 2.5 , 4 , 4 , 2 , 2 , Semi Furnished ,['south'],['12']
29500000.0, Tejbinayak ,1197.87, 3.5 , 9 , 6 , 3 , 3 , Semi Furnished ,['north'],['11']
29500000.0, Tejbinayak ,1197.87, 3.5 , 9 , 6 , 3 , 3 , Semi Furnished ,['north'],['11']
40000000.0, Baluwa Transmiter Chowk ,1369.0, 5.5 , 7 , 5 , 4 , 3 , Semi Furnished ,['east/north'],['16']
40000000.0, Baluwa Transmiter Chowk ,1369.0, 5.5 , 7 , 5 , 4 , 3 , Semi Furnished ,['east/north'],['16']
0.0, Birtamode ,, 3 , 0 , 0 , 0 , 0 , Semi Furnished ,"['south', '&', 'north']",['highway']
0.0, Birtamode ,, 3 , 0 , 0 , 0 , 0 , Semi Furnished ,"['south', '&', 'north']",['highway']
16000000.0, Dadhikot Patletar ,1561.51, 2.5 , 4 , 3 , 0 , 1 , Semi Furnished ,"['west', 'feced']",['20']
16000000.0, Dadhikot Patletar ,1561.51, 2.5 , 4 , 3 , 0 , 1 , Semi Furnished ,"['west', 'feced']",['20']
28500000.0, Tarkeshwor Goldhunga ,1540.12, 3 , 7 , 4 , 2 , 2 , Semi Furnished ,['north/south'],['13']
28500000.0, Tarkeshwor Goldhunga ,1540.12, 3 , 7 , 4 , 2 , 2 , Semi Furnished ,['north/south'],['13']
15000000.0, Baad Bhanjyang ,1197.87, 2.05 , 8 , 3 , 1 , 1 , Fully Furnished ,['west/south'],['13']
15000000.0, Baad Bhanjyang ,1197.87, 2.05 , 8 , 3 , 1 , 1 , Fully Furnished ,['west/south'],['13']
"['8', 'cr.']", Tokha Dhapasi Height ,2566.875, 2.5 , 7 , 4 , 1 , 1 , Semi Furnished ,['south'],['20/22']
"['8', 'cr.']", Tokha Dhapasi Height ,2566.875, 2.5 , 7 , 4 , 1 , 1 , Semi Furnished ,['south'],['20/22']
0.0, Nagarjun Bafal ,1711.25, 3.5 , 14 , 4 , 1 , 2 , Semi Furnished ,['east/west'],['16']
0.0, Nagarjun Bafal ,1711.25, 3.5 , 14 , 4 , 1 , 2 , Semi Furnished ,['east/west'],['16']
29500000.0, Gothatar Mantaar Chwok ,1197.87, 3.5 , 5 , 5 , 3 , 3 , Semi Furnishing ,['east'],['20']
29500000.0, Gothatar Mantaar Chwok ,1197.87, 3.5 , 5 , 5 , 3 , 3 , Semi Furnishing ,['east'],['20']
33500000.0, Imadol Nagarpalika ,1411.78, 2.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,['east'],['13']
33500000.0, Imadol Nagarpalika ,1411.78, 2.5 , 6 , 4 , 2 , 2 , Semi Furnishing ,['east'],['13']
38000000.0, Hattiban ,, 2.5 , 5 , 5 , 1 , 1 , Semi Furnished ,['east/west'],['20']
38000000.0, Hattiban ,, 2.5 , 5 , 5 , 1 , 1 , Semi Furnished ,['east/west'],['20']
27000000.0, Dadhikot Aranikohighway ,1369.0, 0 , 0 , 0 , 0 , 0 , Semi Furnishing ,['south'],['13']
27000000.0, Dadhikot Aranikohighway ,1369.0, 0 , 0 , 0 , 0 , 0 , Semi Furnishing ,['south'],['13']
25500000.0, Gokarneshwor Talinchwok ,1219.26, 2.5 , 6 , 4 , 2 , 2 , Not Furnishing ,['north'],['11']
25500000.0, Gokarneshwor Talinchwok ,1219.26, 2.5 , 6 , 4 , 2 , 2 , Not Furnishing ,['north'],['11']
31000000.0, Mahalaxmi Imadol Nayabasti ,1197.87, 2.5 , 6 , 4 , 1 , 2 , Semi Furnishing ,"['east', '&', 'north']",['13']
31000000.0, Mahalaxmi Imadol Nayabasti ,1197.87, 2.5 , 6 , 4 , 1 , 2 , Semi Furnishing ,"['east', '&', 'north']",['13']
23500000.0, Kathmandu Budhanilkantha Kapan ,1026.75, 2.5 , 7 , 3 , 3 , 2 , Semi Furnished ,['north'],['15']
23500000.0, Kathmandu Budhanilkantha Kapan ,1026.75, 2.5 , 7 , 3 , 3 , 2 , Semi Furnished ,['north'],['15']
21000000.0, Bhaktupur Darjalinghight ,1026.75, 2.5 , 7 , 3 , 2 , 2 , Semi Furnished ,['east'],['20']
21000000.0, Bhaktupur Darjalinghight ,1026.75, 2.5 , 7 , 3 , 2 , 2 , Semi Furnished ,['east'],['20']
33000000.0, Thali ,1454.56, 2.5 , 3 , 4 , 1 , 1 , Semi Furnished ,['west&north'],['20']
33000000.0, Thali ,1454.56, 2.5 , 3 , 4 , 1 , 1 , Semi Furnished ,['west&north'],['20']
0.0, Makalbari Buspark ,1026.75, 3 , 7 , 3 , 3 , 3 , Semi Furnished ,['east'],['16']
0.0, Makalbari Buspark ,1026.75, 3 , 7 , 3 , 3 , 3 , Semi Furnished ,['east'],['16']
23000000.0, Kapan ,1005.35, 2.5 , 4 , 3 , 2 , 2 , Semi Furnished ,['east/south'],['8/3']
23000000.0, Kapan ,1005.35, 2.5 , 4 , 3 , 2 , 2 , Semi Furnished ,['east/south'],['8/3']
0.0, Tikathali Buddhacolony ,1026.75, 2.5 , 5 , 4 , 1 , 2 , Semi Furnished ,['south'],['13']
0.0, Tikathali Buddhacolony ,1026.75, 2.5 , 5 , 4 , 1 , 2 , Semi Furnished ,['south'],['13']
26000000.0, Thulobharyang ,1133.7, 2.5 , 5 , 4 , 2 , 2 , Not Furnishing ,['south'],['13']
26000000.0, Thulobharyang ,1133.7, 2.5 , 5 , 4 , 2 , 2 , Not Furnishing ,['south'],['13']
0.0, Jhaukhel ,1026.75, 2.5 , 4 , 4 , 2 , 1 , Not Furnishing ,['east/north'],['32/13']
0.0, Jhaukhel ,1026.75, 2.5 , 4 , 4 , 2 , 1 , Not Furnishing ,['east/north'],['32/13']
21000000.0, Manamaiju ,1069.53, 2.5 , 5 , 3 , 2 , 2 , Not Furnishing ,['south'],['10']
21000000.0, Manamaiju ,1069.53, 2.5 , 5 , 3 , 2 , 2 , Not Furnishing ,['south'],['10']
26000000.0, Thaiba ,1369.0, 2.5 , 5 , 3 , 2 , 2 , Semi Furnished ,['east'],['16']
26000000.0, Thaiba ,1369.0, 2.5 , 5 , 3 , 2 , 2 , Semi Furnished ,['east'],['16']
21000000.0, Lubhu ,1069.53, 3 , 4 , 3 , 2 , 2 , Not Furnishing ,['north'],['20']
21000000.0, Lubhu ,1069.53, 3 , 4 , 3 , 2 , 2 , Not Furnishing ,['north'],['20']
27000000.0, Thecho ,1283.43, 3 , 6 , 4 , 1 , 1 , Not Furnishing ,"['west', 'feced']",['13']
27000000.0, Thecho ,1283.43, 3 , 6 , 4 , 1 , 1 , Not Furnishing ,"['west', 'feced']",['13']
"['15', 'cr']", Thamel ,1262.04, 5 , 12 , 4 , 4 , 4 , Not Furnished ,['west'],"['18', 'pich']"
"['15', 'cr']", Thamel ,1262.04, 5 , 12 , 4 , 4 , 4 , Not Furnished ,['west'],"['18', 'pich']"
27000000.0, Imadol Down Town ,1240.6499999999999, 2.5 , 7 , 3 , 2 , 2 , Semi Furnished ,['north/west'],['18']
27000000.0, Imadol Down Town ,1240.6499999999999, 2.5 , 7 , 3 , 2 , 2 , Semi Furnished ,['north/west'],['18']
18000000.0, Matatirtha Khusikhusi Chowk ,1155.09, 2.5 , 4 , 3 , 2 , 2 , Semi Furnished ,['south/east'],['10']
18000000.0, Matatirtha Khusikhusi Chowk ,1155.09, 2.5 , 4 , 3 , 2 , 2 , Semi Furnished ,['south/east'],['10']
26800000.0, Ochu height Imadole ,1240.6499999999999, 2.5 , 5 , 4 , 2 , 2 , Semi Furnished ,['south'],['12']
26800000.0, Ochu height Imadole ,1240.6499999999999, 2.5 , 5 , 4 , 2 , 2 , Semi Furnished ,['south'],['12']
26000000.0, Ochu Height ABC Tol ,1326.21, 2.5 , 5 , 4 , 1 , 2 , Semi Furnishing ,['east/south'],['13']
26000000.0, Ochu Height ABC Tol ,1326.21, 2.5 , 5 , 4 , 1 , 2 , Semi Furnishing ,['east/south'],['13']
16000000.0, Gokarna Bhairabchaur ,1369.0, 4 , 7 , 4 , 2 , 4 , Not Furnishing ,['east'],['10']
16000000.0, Gokarna Bhairabchaur ,1369.0, 4 , 7 , 4 , 2 , 4 , Not Furnishing ,['east'],['10']
31000000.0, Baluwakhani ,1689.8500000000001, 2.5 , 7 , 7 , 3 , 2 , Semi Furnishing ,['east'],['10']
31000000.0, Baluwakhani ,1689.8500000000001, 2.5 , 7 , 7 , 3 , 2 , Semi Furnishing ,['east'],['10']
"['मुल्य', 'आपसी', 'समझदारीमा']", Thaiba ,1197.87, 2.5 , 7 , 3 , 0 , 1 , Not Furnishing ,['north/west'],['13']
"['मुल्य', 'आपसी', 'समझदारीमा']", Thaiba ,1197.87, 2.5 , 7 , 3 , 0 , 1 , Not Furnishing ,['north/west'],['13']
29500000.0, Imadol Timalsina Chowk ,1262.04, 2.5 , 8 , 3 , 0 , 2 , Semi Furnishing ,['north/east'],['13']
29500000.0, Imadol Timalsina Chowk ,1262.04, 2.5 , 8 , 3 , 0 , 2 , Semi Furnishing ,['north/east'],['13']
32500000.0, Thali Bazar ,1411.78, 2.5 , 5 , 3 , 1 , 2 , Semi Furnishing ,['east'],['13']
32500000.0, Thali Bazar ,1411.78, 2.5 , 5 , 3 , 1 , 2 , Semi Furnishing ,['east'],['13']
27500000.0, Sital Height Sital Marga ,1176.48, 2.5 , 5 , 4 , 1 , 2 , Semi Furnishing ,['south'],['13']
27500000.0, Sital Height Sital Marga ,1176.48, 2.5 , 5 , 4 , 1 , 2 , Semi Furnishing ,['south'],['13']
18000000.0, Duwakot Besi ,1026.75, 2.5 , 6 , 3 , 1 , 2 , Not Furnishing ,['east/south'],['13']
18000000.0, Duwakot Besi ,1026.75, 2.5 , 6 , 3 , 1 , 2 , Not Furnishing ,['east/south'],['13']
32000000.0, Birendra Chowk ,1454.56, 4 , 12 , 8 , 2 , 3 , Semi Furnishing ,['south/south'],['30']
32000000.0, Birendra Chowk ,1454.56, 4 , 12 , 8 , 2 , 3 , Semi Furnishing ,['south/south'],['30']
23000000.0, Tikathali ,1026.75, 2.5 , 5 , 4 , 2 , 2 , Semi Furnishing ,['east'],['13']
23000000.0, Tikathali ,1026.75, 2.5 , 5 , 4 , 2 , 2 , Semi Furnishing ,['east'],['13']
"['मुल्य', 'आपसी', 'समझदारीमा']", Bansthali ,, 4 , 14 , 9 , 1 , 4 , Semi Furnishing ,['east/west'],['12']
"['मुल्य', 'आपसी', 'समझदारीमा']", Bansthali ,, 4 , 14 , 9 , 1 , 4 , Semi Furnishing ,['east/west'],['12']
15500000.0, Gothatar ,1026.75, 1 , 2 , 1 , 1 , 1 , Semi Furnishing ,['east'],['20']
15500000.0, Gothatar ,1026.75, 1 , 2 , 1 , 1 , 1 , Semi Furnishing ,['east'],['20']
20000000.0, Kavresthali Karkithok ,2117.67, 1 , 2 , 1 , 1 , 1 , Semi Furnishing ,['north'],['22']
20000000.0, Kavresthali Karkithok ,2117.67, 1 , 2 , 1 , 1 , 1 , Semi Furnishing ,['north'],['22']
"['मुल्य', 'आपसी', 'समझदारीमा']", Deuba Chowk ,2738.0, 4 , 6 , 7 , 3 , 3 , Semi Furnished ,['north'],['26']
"['मुल्य', 'आपसी', 'समझदारीमा']", Deuba Chowk ,2738.0, 4 , 6 , 7 , 3 , 3 , Semi Furnished ,['north'],['26']
"['मुल्य', 'आपसी', 'समझदारीमा']", Bhaisepati ,2738.0, 4 , 27 , 9 , 4 , 1 , Semi Furnished ,['north'],"['11', 'miter']"
"['मुल्य', 'आपसी', 'समझदारीमा']", Bhaisepati ,2738.0, 4 , 27 , 9 , 4 , 1 , Semi Furnished ,['north'],"['11', 'miter']"
27500000.0, Tallo Bhangal Sundarbasti ,1304.8200000000002, 2.5 , 7 , 6 , 1 , 2 , Semi Furnished ,['east'],['13']
27500000.0, Tallo Bhangal Sundarbasti ,1304.8200000000002, 2.5 , 7 , 6 , 1 , 2 , Semi Furnished ,['east'],['13']
22500000.0, Sanagaun Siddhipur ,1026.75, 2.5 , 4 , 3 , 3 , 1 , Semi Furnished ,['east'],['13']
22500000.0, Sanagaun Siddhipur ,1026.75, 2.5 , 4 , 3 , 3 , 1 , Semi Furnished ,['east'],['13']
