price,location,area,facing,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,parking,road_size,furniture,no_of_flat
33500000.0, Kathmandu Manamaiju ,1561.51,East/South,6.0,4.0,3.0,3.0,,13, Semi Furnished , 3 
33500000.0, Kathmandu Manamaiju ,1561.51,East/South,6.0,4.0,3.0,3.0,,13, Semi Furnished , 3 
0.0, Kathmandu Soyambhu Chamati ,1369.0,South,12.0,6.0,2.0,5.0,,26, Semi Furnished , 5.5 
0.0, Kathmandu Soyambhu Chamati ,1369.0,South,12.0,6.0,2.0,5.0,,26, Semi Furnished , 5.5 
31000000.0, Kathmandu Kageshwori Manohara Buddhachwok ,1369.0,North,10.0,4.0,3.0,3.0,,13, Semi Furnished , 4 
31000000.0, Kathmandu Kageshwori Manohara Buddhachwok ,1369.0,North,10.0,4.0,3.0,3.0,,13, Semi Furnished , 4 
55000000.0, Nakhipot Bishalchwok ,1197.87,West,7.0,5.0,4.0,2.0,,22, Semi Furnished ,  
55000000.0, Nakhipot Bishalchwok ,1197.87,West,7.0,5.0,4.0,2.0,,22, Semi Furnished ,  
26500000.0, Duwakot Kmc Chowk ,1454.56,North/East,5.0,2.0,2.0,2.0,,16, Not Furnishing , 2.5 
26500000.0, Duwakot Kmc Chowk ,1454.56,North/East,5.0,2.0,2.0,2.0,,16, Not Furnishing , 2.5 
28000000.0, Budhanilkantha Jyotinagar ,,East,6.0,4.0,2.0,2.0,,13, Semi Furnished , 2.5 
28000000.0, Budhanilkantha Jyotinagar ,,East,6.0,4.0,2.0,2.0,,13, Semi Furnished , 2.5 
29000000.0, Goldhunga ,1625.68,West,5.0,4.0,1.0,2.0,,26, Semi Furnished , 3 
29000000.0, Goldhunga ,1625.68,West,5.0,4.0,1.0,2.0,,26, Semi Furnished , 3 
34500000.0, Imadol ,1304.8200000000002,East,4.0,5.0,1.0,1.0,,16, Semi Furnishing , 3.5 
34500000.0, Imadol ,1304.8200000000002,East,4.0,5.0,1.0,1.0,,16, Semi Furnishing , 3.5 
62500000.0, Tokha ,2224.62,West,7.0,5.0,3.0,3.0,,13, Semi Furnishing , 3.5 
62500000.0, Tokha ,2224.62,West,7.0,5.0,3.0,3.0,,13, Semi Furnishing , 3.5 
, Imadol Bhandari gaau ,1048.14,West,6.0,4.0,2.0,2.0,,13, Not Furnishing , 2.5 
, Imadol Bhandari gaau ,1048.14,West,6.0,4.0,2.0,2.0,,13, Not Furnishing , 2.5 
48000000.0, Koteshwor ,1369.0,East/North/South,5.0,3.0,1.0,2.0,,13/10/8, Not Furnishing , 3 
48000000.0, Koteshwor ,1369.0,East/North/South,5.0,3.0,1.0,2.0,,13/10/8, Not Furnishing , 3 
0.0, Ason Tyuda ,1540.12,North,12.0,6.0,0.0,1.0,,12, Semi Furnishing , 7 
0.0, Ason Tyuda ,1540.12,North,12.0,6.0,0.0,1.0,,12, Semi Furnishing , 7 
27500000.0, Balkot Adhikari Tol ,1112.31,South/East,7.0,3.0,3.0,3.0,,13, Fully Furnished , 3.5 
27500000.0, Balkot Adhikari Tol ,1112.31,South/East,7.0,3.0,3.0,3.0,,13, Fully Furnished , 3.5 
, Tarkeshwor Dhitalthok ,1112.31,East/North,6.0,6.0,2.0,2.0,,13, Semi Furnished , 3.5 
, Tarkeshwor Dhitalthok ,1112.31,East/North,6.0,6.0,2.0,2.0,,13, Semi Furnished , 3.5 
25000000.0, Aadeshwor Ichangu ,1112.31,East,5.0,3.0,1.0,2.0,,13, Semi Furnishing , 3.5 
25000000.0, Aadeshwor Ichangu ,1112.31,East,5.0,3.0,1.0,2.0,,13, Semi Furnishing , 3.5 
45000000.0, Banasthali Kharibot Chowk ,2374.35,East,7.0,7.0,3.0,3.0,,10, Semi Furnishing , 4 
45000000.0, Banasthali Kharibot Chowk ,2374.35,East,7.0,7.0,3.0,3.0,,10, Semi Furnishing , 4 
0.0, Balkot Chowk ,1197.87,West,5.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Balkot Chowk ,1197.87,West,5.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
29000000.0, Ochu height Imadole ,1176.48,East,7.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
29000000.0, Ochu height Imadole ,1176.48,East,7.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
46000000.0, Dhapasi Height ,1711.25,South,7.0,5.0,3.0,2.0,,22, Not Furnishing , 3.5 
46000000.0, Dhapasi Height ,1711.25,South,7.0,5.0,3.0,2.0,,22, Not Furnishing , 3.5 
0.0, Mahalaxmi Nagarpalika Tikathali Sidhartha Tole ,1369.0,West,6.0,4.0,1.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Mahalaxmi Nagarpalika Tikathali Sidhartha Tole ,1369.0,West,6.0,4.0,1.0,2.0,,13, Semi Furnishing , 2.5 
31000000.0, Mahalaxmi Yekata Basti ,1711.25,South,6.0,5.0,2.0,2.0,,14, Semi Furnishing , 2.5 
31000000.0, Mahalaxmi Yekata Basti ,1711.25,South,6.0,5.0,2.0,2.0,,14, Semi Furnishing , 2.5 
16000000.0, Mulpani Babachowk ,1112.31,South,2.0,1.0,1.0,1.0,,10, Semi Furnishing , 1 
16000000.0, Mulpani Babachowk ,1112.31,South,2.0,1.0,1.0,1.0,,10, Semi Furnishing , 1 
0.0, Bhangal Samyukta Buspark ,1197.87,West,8.0,1.0,1.0,1.0,,36, Semi Furnishing , 2.5 
0.0, Bhangal Samyukta Buspark ,1197.87,West,8.0,1.0,1.0,1.0,,36, Semi Furnishing , 2.5 
, Pepsicola Sahayogi Chowk ,2032.1,North,9.0,8.0,4.0,1.0,,6, Fully Furnished , 4.5 
, Pepsicola Sahayogi Chowk ,2032.1,North,9.0,8.0,4.0,1.0,,6, Fully Furnished , 4.5 
24000000.0, Sitapaila Thapachowk ,855.62,South/East,3.0,3.0,1.0,1.0,,16, Semi Furnishing , 3.5 
24000000.0, Sitapaila Thapachowk ,855.62,South/East,3.0,3.0,1.0,1.0,,16, Semi Furnishing , 3.5 
22500000.0, Satungal Dhaulagiri Aawas ,2032.1,North,2.0,1.0,1.0,1.0,,14, Semi Furnishing , 1 
22500000.0, Satungal Dhaulagiri Aawas ,2032.1,North,2.0,1.0,1.0,1.0,,14, Semi Furnishing , 1 
30000000.0, Taudaha ,1882.37,East/South,5.0,4.0,3.0,2.0,,13, Semi Furnished , 2.5 
30000000.0, Taudaha ,1882.37,East/South,5.0,4.0,3.0,2.0,,13, Semi Furnished , 2.5 
0.0, Basundhara ,1946.54,East,6.0,5.0,2.0,2.0,,14, Semi Furnished , 2.5 
0.0, Basundhara ,1946.54,East,6.0,5.0,2.0,2.0,,14, Semi Furnished , 2.5 
, Basundhara ,1925.15,East/South,24.0,6.0,1.0,2.0,,12/16Feet, Semi Furnished , 4 
, Basundhara ,1925.15,East/South,24.0,6.0,1.0,2.0,,12/16Feet, Semi Furnished , 4 
, Basundhara ,1796.81,West,10.0,4.0,1.0,3.0,,15, Semi Furnished , 3.5 
, Basundhara ,1796.81,West,10.0,4.0,1.0,3.0,,15, Semi Furnished , 3.5 
34000000.0, Saraswoti Nagar ,1711.25,East,10.0,6.0,1.0,3.0,,20, Semi Furnished , 3.5 
34000000.0, Saraswoti Nagar ,1711.25,East,10.0,6.0,1.0,3.0,,20, Semi Furnished , 3.5 
0.0, Thali ,1540.12,South,8.0,4.0,3.0,6.0,,20, Not Furnished , 3.5 
0.0, Thali ,1540.12,South,8.0,4.0,3.0,6.0,,20, Not Furnished , 3.5 
, Takhel ,2224.62,North,11.0,6.0,2.0,3.0,,13, Semi Furnished , 3.5 
, Takhel ,2224.62,North,11.0,6.0,2.0,3.0,,13, Semi Furnished , 3.5 
24000000.0, Gokarneshwor Nayapati ,1219.26,East,4.0,4.0,1.0,1.0,,20, Fully Furnished , 2.5 
24000000.0, Gokarneshwor Nayapati ,1219.26,East,4.0,4.0,1.0,1.0,,20, Fully Furnished , 2.5 
38000000.0, Darjeeling height suryabinayak Bhaktapur ,2203.23,South,7.0,3.0,3.0,1.0,,12, Semi Furnished , 2.5 
38000000.0, Darjeeling height suryabinayak Bhaktapur ,2203.23,South,7.0,3.0,3.0,1.0,,12, Semi Furnished , 2.5 
, Jyotinagar Chowk Yekatabasti ,1369.0,East/North,4.0,5.0,2.0,2.0,,13, Semi Furnishing , 2.5 
, Jyotinagar Chowk Yekatabasti ,1369.0,East/North,4.0,5.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Hattiban ,1304.8200000000002,South,5.0,4.0,2.0,2.0,,14, Not Furnished , 2.5 
0.0, Hattiban ,1304.8200000000002,South,5.0,4.0,2.0,2.0,,14, Not Furnished , 2.5 
35000000.0, Baniyataar ,1882.37,South,7.0,5.0,2.0,2.0,,10, Not Furnished , 3.5 
35000000.0, Baniyataar ,1882.37,South,7.0,5.0,2.0,2.0,,10, Not Furnished , 3.5 
13000000.0, Duwakot Shreenagar Tol ,1347.6,East/North,2.0,1.0,1.0,1.0,,13, Semi Furnishing , 1 
13000000.0, Duwakot Shreenagar Tol ,1347.6,East/North,2.0,1.0,1.0,1.0,,13, Semi Furnishing , 1 
0.0, Thankot High Vision Colony ,1882.37,West,7.0,5.0,1.0,1.0,,16, Semi Furnishing , 2.5 
0.0, Thankot High Vision Colony ,1882.37,West,7.0,5.0,1.0,1.0,,16, Semi Furnishing , 2.5 
28000000.0, Satungal Hariyali Nayabasti ,1882.37,East,9.0,3.0,1.0,1.0,,10, Semi Furnishing , 3.5 
28000000.0, Satungal Hariyali Nayabasti ,1882.37,East,9.0,3.0,1.0,1.0,,10, Semi Furnishing , 3.5 
28000000.0, Imadol Ochu height ,1026.75,West,4.0,4.0,1.0,2.0,,10, Semi Furnishing , 2.5 
28000000.0, Imadol Ochu height ,1026.75,West,4.0,4.0,1.0,2.0,,10, Semi Furnishing , 2.5 
, Bhimdhunga ,12321.0,East/West,0.0,0.0,0.0,0.0,,11, Not Furnishing , 0 
, Bhimdhunga ,12321.0,East/West,0.0,0.0,0.0,0.0,,11, Not Furnishing , 0 
24000000.0, Manamaiju ,1112.31,East/South,6.0,4.0,3.0,3.0,,10, Semi Furnishing , 3 
24000000.0, Manamaiju ,1112.31,East/South,6.0,4.0,3.0,3.0,,10, Semi Furnishing , 3 
15500000.0, Ngarjun Nagarpalika-10 Kalanki Syuchatar ,1711.25,East/West,0.0,0.0,0.0,0.0,,13, Not Furnishing , 1.5 
15500000.0, Ngarjun Nagarpalika-10 Kalanki Syuchatar ,1711.25,East/West,0.0,0.0,0.0,0.0,,13, Not Furnishing , 1.5 
, Swayambhu ,6160.5,South,3.0,3.0,1.0,1.0,,13, Semi Furnishing , 2.5 
, Swayambhu ,6160.5,South,3.0,3.0,1.0,1.0,,13, Semi Furnishing , 2.5 
16100000.0, Mahalaxmi Nagarpalika-5 Tikathali ,1112.31,North,2.0,1.0,1.0,1.0,,11, Semi Furnishing , 1 
16100000.0, Mahalaxmi Nagarpalika-5 Tikathali ,1112.31,North,2.0,1.0,1.0,1.0,,11, Semi Furnishing , 1 
30000000.0, Chandragiri-12 Balambu ,1369.0,East/West,7.0,3.0,2.0,2.0,,13/16, Semi Furnishing , 2.5 
30000000.0, Chandragiri-12 Balambu ,1369.0,East/West,7.0,3.0,2.0,2.0,,13/16, Semi Furnishing , 2.5 
150000000.0, Baneshwor ,2716.6,South,13.0,5.0,4.0,1.0,,18, Not Furnishing , 5 
150000000.0, Baneshwor ,2716.6,South,13.0,5.0,4.0,1.0,,18, Not Furnishing , 5 
0.0," Mahalaxmi,sanaghaun ",1112.31,South/West,6.0,3.0,3.0,6.0,,13, Semi Furnished , 2.5 
0.0," Mahalaxmi,sanaghaun ",1112.31,South/West,6.0,3.0,3.0,6.0,,13, Semi Furnished , 2.5 
27000000.0, Bhaktpur Ethuli ,1369.0,East/North,6.0,7.0,2.0,2.0,,20, Semi Furnishing , 2.5 
27000000.0, Bhaktpur Ethuli ,1369.0,East/North,6.0,7.0,2.0,2.0,,20, Semi Furnishing , 2.5 
21000000.0, Budhanilkantha Jyoti Nagar ,1026.75,East,7.0,4.0,1.0,2.0,,13, Not Furnishing , 2.5 
21000000.0, Budhanilkantha Jyoti Nagar ,1026.75,East,7.0,4.0,1.0,2.0,,13, Not Furnishing , 2.5 
26000000.0, Gokarneshwor ,1711.25,West,9.0,3.0,1.0,2.0,,13, Semi Furnishing , 2.5 
26000000.0, Gokarneshwor ,1711.25,West,9.0,3.0,1.0,2.0,,13, Semi Furnishing , 2.5 
26500000.0, Makalbari Jorpati ,1112.31,East,6.0,4.0,3.0,2.0,,14, Semi Furnishing , 3.5 
26500000.0, Makalbari Jorpati ,1112.31,East,6.0,4.0,3.0,2.0,,14, Semi Furnishing , 3.5 
29000000.0, Kausaltar Balkot ,1283.43,East,7.0,4.0,3.0,2.0,,20, Semi Furnishing , 2.5 
29000000.0, Kausaltar Balkot ,1283.43,East,7.0,4.0,3.0,2.0,,20, Semi Furnishing , 2.5 
22000000.0, Guhyeshwari Town Planning ,1026.75,West,4.0,4.0,2.0,3.0,,14, Semi Furnishing , 3 
22000000.0, Guhyeshwari Town Planning ,1026.75,West,4.0,4.0,2.0,3.0,,14, Semi Furnishing , 3 
31500000.0, sanagaun ,1262.04,East,7.0,4.0,4.0,4.0,,13, Semi Furnishing , 4.5 
31500000.0, sanagaun ,1262.04,East,7.0,4.0,4.0,4.0,,13, Semi Furnishing , 4.5 
32000000.0, Greenland ,1283.43,South,7.0,5.0,2.0,3.0,,13, Semi Furnishing , 4 
32000000.0, Greenland ,1283.43,South,7.0,5.0,2.0,3.0,,13, Semi Furnishing , 4 
, Kapan Baluwakhani ,1369.0,South,5.0,4.0,2.0,2.0,,16, Semi Furnishing , 2.5 
, Kapan Baluwakhani ,1369.0,South,5.0,4.0,2.0,2.0,,16, Semi Furnishing , 2.5 
25000000.0, Ichangu Phutball Ground ,1369.0,East/West,5.0,3.0,2.0,2.0,,16, Semi Furnishing , 2.5 
25000000.0, Ichangu Phutball Ground ,1369.0,East/West,5.0,3.0,2.0,2.0,,16, Semi Furnishing , 2.5 
, Namuna Basti ,,East/South,6.0,3.0,3.0,2.0,,13, Semi Furnishing , 2.5 
, Namuna Basti ,,East/South,6.0,3.0,3.0,2.0,,13, Semi Furnishing , 2.5 
26000000.0, Imadol ,1197.87,South,6.0,3.0,2.0,3.0,,12, Semi Furnishing , 2.5 
26000000.0, Imadol ,1197.87,South,6.0,3.0,2.0,3.0,,12, Semi Furnishing , 2.5 
0.0, Suryabinayak Basghari ,1540.12,East,6.0,5.0,2.0,1.0,,20, Semi Furnished , 2.5 
0.0, Suryabinayak Basghari ,1540.12,East,6.0,5.0,2.0,1.0,,20, Semi Furnished , 2.5 
16500000.0, Bhedigoth SarkariDhara ,1369.0,East/South,4.0,4.0,0.0,1.0,,13/13, Semi Furnished , 1.5 
16500000.0, Bhedigoth SarkariDhara ,1369.0,East/South,4.0,4.0,0.0,1.0,,13/13, Semi Furnished , 1.5 
45000000.0, Tokha Greenland ,1711.25,North,7.0,6.0,3.0,4.0,,13, Semi Furnished , 3.5 
45000000.0, Tokha Greenland ,1711.25,North,7.0,6.0,3.0,4.0,,13, Semi Furnished , 3.5 
38500000.0, Pepsicola ,1197.87,East/South,7.0,6.0,2.0,2.0,,20, Semi Furnished , 4 
38500000.0, Pepsicola ,1197.87,East/South,7.0,6.0,2.0,2.0,,20, Semi Furnished , 4 
56000000.0, Sankhamul Shree Nagar Marga ,1796.81,"East,South",7.0,3.0,1.0,2.0,,20, Semi Furnished , 2.5 
56000000.0, Sankhamul Shree Nagar Marga ,1796.81,"East,South",7.0,3.0,1.0,2.0,,20, Semi Furnished , 2.5 
75000000.0, B&B Buddha Colony ,2374.35,East/West,7.0,3.0,2.0,1.0,,13, Fully Furnished , 3 
75000000.0, B&B Buddha Colony ,2374.35,East/West,7.0,3.0,2.0,1.0,,13, Fully Furnished , 3 
42500000.0, Harisiddhi ,1711.25,East/West,6.0,5.0,2.0,1.0,,22, Fully Furnished , 2.5 
42500000.0, Harisiddhi ,1711.25,East/West,6.0,5.0,2.0,1.0,,22, Fully Furnished , 2.5 
36000000.0, Tarkeshwor Lolang ,2053.5,East,6.0,5.0,1.0,3.0,,16, Semi Furnished , 2.5 
36000000.0, Tarkeshwor Lolang ,2053.5,East,6.0,5.0,1.0,3.0,,16, Semi Furnished , 2.5 
, Kathmandu Madhya Baneshwor ,4962.62,East,11.0,6.0,1.0,3.0,,8, Semi Furnished , 3 
, Kathmandu Madhya Baneshwor ,4962.62,East,11.0,6.0,1.0,3.0,,8, Semi Furnished , 3 
20000000.0, Jhaukhel ,1026.75,East,6.0,5.0,3.0,3.0,,13, Semi Furnishing , 3.5 
20000000.0, Jhaukhel ,1026.75,East,6.0,5.0,3.0,3.0,,13, Semi Furnishing , 3.5 
47500000.0, Sidhartha Tole ,1711.25,South/West,5.0,3.0,2.0,2.0,,13, Semi Furnishing , 2.5 
47500000.0, Sidhartha Tole ,1711.25,South/West,5.0,3.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Kadaghari Thapa Gaun ,2395.75,East,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Kadaghari Thapa Gaun ,2395.75,East,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
26500000.0, Tikathali Pabanhight ,1197.87,East,12.0,5.0,3.0,3.0,,20, Semi Furnishing , 2.5 
26500000.0, Tikathali Pabanhight ,1197.87,East,12.0,5.0,3.0,3.0,,20, Semi Furnishing , 2.5 
15000000.0, Tinthana Dhungeadda ,898.4,East/South,5.0,2.0,2.0,1.0,,5, Not Furnishing , 2.5 
15000000.0, Tinthana Dhungeadda ,898.4,East/South,5.0,2.0,2.0,1.0,,5, Not Furnishing , 2.5 
42500000.0, Bhaisepati ,1668.46,South/North,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 3.5 
42500000.0, Bhaisepati ,1668.46,South/North,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 3.5 
12500000.0, Kathmandu Matatirtha ,1112.31,South,2.0,1.0,1.0,1.0,,13, Not Furnishing , 1.5 
12500000.0, Kathmandu Matatirtha ,1112.31,South,2.0,1.0,1.0,1.0,,13, Not Furnishing , 1.5 
26000000.0, Pepsicola ,1197.87,East,6.0,5.0,2.0,2.0,,13, Semi Furnished , 3 
26000000.0, Pepsicola ,1197.87,East,6.0,5.0,2.0,2.0,,13, Semi Furnished , 3 
0.0, sanaghaun schoolchwok ,1369.0,East,9.0,4.0,3.0,3.0,,13, Semi Furnishing , 4 
0.0, sanaghaun schoolchwok ,1369.0,East,9.0,4.0,3.0,3.0,,13, Semi Furnishing , 4 
42500000.0, Balaju Height ,1711.25,East,7.0,4.0,2.0,1.0,,13, Semi Furnishing , 2.5 
42500000.0, Balaju Height ,1711.25,East,7.0,4.0,2.0,1.0,,13, Semi Furnishing , 2.5 
25000000.0, Kalanki ,3080.25,East,4.0,2.0,1.0,1.0,,4, Not Furnishing , 2.5 
25000000.0, Kalanki ,3080.25,East,4.0,2.0,1.0,1.0,,4, Not Furnishing , 2.5 
26500000.0, Balkot Sayukta Marga ,1262.04,West,7.0,4.0,3.0,2.0,,13, Semi Furnished , 2.5 
26500000.0, Balkot Sayukta Marga ,1262.04,West,7.0,4.0,3.0,2.0,,13, Semi Furnished , 2.5 
29500000.0, Duwakot Kmc Chowk ,1540.12,East,2.0,1.0,1.0,2.0,,14, Semi Furnishing , 2 
29500000.0, Duwakot Kmc Chowk ,1540.12,East,2.0,1.0,1.0,2.0,,14, Semi Furnishing , 2 
, Mitra Park Pashupati Campus ,2738.0,South/West,0.0,0.0,0.0,0.0,,13/10, Not Furnishing , 0 
, Mitra Park Pashupati Campus ,2738.0,South/West,0.0,0.0,0.0,0.0,,13/10, Not Furnishing , 0 
," Pepsicola, Townplanning ",1283.4375,East,6.0,5.0,2.0,2.0,,20, Fully Furnished , 3.5 
," Pepsicola, Townplanning ",1283.4375,East,6.0,5.0,2.0,2.0,,20, Fully Furnished , 3.5 
40000000.0, Hadigaun Ramailo Chowk ,1155.09,South,6.0,3.0,2.0,2.0,,20, Semi Furnishing , 2.5 
40000000.0, Hadigaun Ramailo Chowk ,1155.09,South,6.0,3.0,2.0,2.0,,20, Semi Furnishing , 2.5 
29000000.0, Kathmandu ,2224.62,East,8.0,5.0,2.0,3.0,,13, Semi Furnishing , 3 
29000000.0, Kathmandu ,2224.62,East,8.0,5.0,2.0,3.0,,13, Semi Furnishing , 3 
23500000.0, Tikathali ,,South,5.0,4.0,2.0,2.0,,13, Not Furnishing , 3 
23500000.0, Tikathali ,,South,5.0,4.0,2.0,2.0,,13, Not Furnishing , 3 
0.0, Maharajgung ,3764.75,East,4.0,4.0,1.0,1.0,,12, Fully Furnishing , 2 
0.0, Maharajgung ,3764.75,East,4.0,4.0,1.0,1.0,,12, Fully Furnishing , 2 
27900000.0, Imadol ,1048.14,South/West,5.0,4.0,3.0,2.0,,13, Semi Furnishing , 3.5 
27900000.0, Imadol ,1048.14,South/West,5.0,4.0,3.0,2.0,,13, Semi Furnishing , 3.5 
38000000.0, Hadighaun ,1454.56,West,6.0,3.0,3.0,2.0,,20, Semi Furnishing , 2.5 
38000000.0, Hadighaun ,1454.56,West,6.0,3.0,3.0,2.0,,20, Semi Furnishing , 2.5 
28000000.0, Mahalaxmi Mahanagarpalika-4 Tempo Park KG Home ,1112.31,East,4.0,4.0,2.0,2.0,,12, Semi Furnishing , 3.5 
28000000.0, Mahalaxmi Mahanagarpalika-4 Tempo Park KG Home ,1112.31,East,4.0,4.0,2.0,2.0,,12, Semi Furnishing , 3.5 
20500000.0, Imadol Sital Height ,941.18,South,5.0,2.0,2.0,2.0,,13, Semi Furnishing , 2.5 
20500000.0, Imadol Sital Height ,941.18,South,5.0,2.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Kadaghari ,1369.0,South,7.0,5.0,2.0,3.0,,10, Semi Furnishing , 3.5 
0.0, Kadaghari ,1369.0,South,7.0,5.0,2.0,3.0,,10, Semi Furnishing , 3.5 
0.0, Kageshwori-9 Mahantar ,1283.43,West,7.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Kageshwori-9 Mahantar ,1283.43,West,7.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
0.0, Pepsicola Football Ground ,1283.43,South,5.0,3.0,1.0,2.0,,18, Semi Furnishing , 2.5 
0.0, Pepsicola Football Ground ,1283.43,South,5.0,3.0,1.0,2.0,,18, Semi Furnishing , 2.5 
0.0, Kirtipur ,2053.5,East,6.0,4.0,2.0,2.0,,20, Semi Furnishing , 2.5 
0.0, Kirtipur ,2053.5,East,6.0,4.0,2.0,2.0,,20, Semi Furnishing , 2.5 
65000000.0, Kusunti ,2053.5,South,10.0,6.0,2.0,3.0,,12, Semi Furnishing , 4 
65000000.0, Kusunti ,2053.5,South,10.0,6.0,2.0,3.0,,12, Semi Furnishing , 4 
28000000.0, Pepsikola ,855.62,East/West,3.0,4.0,2.0,3.0,,20/12, Semi Furnishing , 3.5 
28000000.0, Pepsikola ,855.62,East/West,3.0,4.0,2.0,3.0,,20/12, Semi Furnishing , 3.5 
21000000.0, Gothatar ,1026.75,North,7.0,3.0,2.0,2.0,,13, Semi Furnishing , 2.5 
21000000.0, Gothatar ,1026.75,North,7.0,3.0,2.0,2.0,,13, Semi Furnishing , 2.5 
14000000.0, Gothatar ,1026.75,East/South,11.0,3.0,0.0,1.0,,10, Semi Furnishing , 2.5 
14000000.0, Gothatar ,1026.75,East/South,11.0,3.0,0.0,1.0,,10, Semi Furnishing , 2.5 
14500000.0, Lalitpue takhel ,1454.56,West,4.0,2.0,0.0,2.0,,5, Semi Furnishing , 2 
14500000.0, Lalitpue takhel ,1454.56,West,4.0,2.0,0.0,2.0,,5, Semi Furnishing , 2 
22500000.0, Mulpani ,1711.25,West,4.0,2.0,2.0,2.0,,20, Semi Furnishing , 2 
22500000.0, Mulpani ,1711.25,West,4.0,2.0,2.0,2.0,,20, Semi Furnishing , 2 
35000000.0,  ,1711.25,South,7.0,4.0,2.0,1.0,,20, Semi Furnishing , 2.5 
35000000.0,  ,1711.25,South,7.0,4.0,2.0,1.0,,20, Semi Furnishing , 2.5 
19000000.0, Payatar Nepaltar ,2224.62,South,8.0,2.0,0.0,1.0,,10, Semi Furnishing , 2.5 
19000000.0, Payatar Nepaltar ,2224.62,South,8.0,2.0,0.0,1.0,,10, Semi Furnishing , 2.5 
39000000.0, Machha Pokhari ,1711.25,East,9.0,4.0,1.0,3.0,,16, Semi Furnished , 3.5 
39000000.0, Machha Pokhari ,1711.25,East,9.0,4.0,1.0,3.0,,16, Semi Furnished , 3.5 
49000000.0, Imadole Ochu Height ,2053.5,South,7.0,5.0,2.0,2.0,,14, Fully Furnished , 3.5 
49000000.0, Imadole Ochu Height ,2053.5,South,7.0,5.0,2.0,2.0,,14, Fully Furnished , 3.5 
55000000.0,  ,3080.25,East,3.0,1.0,1.0,1.0,,15, Semi Furnished , 2.5 
55000000.0,  ,3080.25,East,3.0,1.0,1.0,1.0,,15, Semi Furnished , 2.5 
26500000.0, Single Tree Soyambhu ,1369.0,East/West,8.0,4.0,0.0,2.0,,13, Not Furnished , 3 
26500000.0, Single Tree Soyambhu ,1369.0,East/West,8.0,4.0,0.0,2.0,,13, Not Furnished , 3 
27500000.0, BBalkot Adhikaritole ,1283.43,South&West,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
27500000.0, BBalkot Adhikaritole ,1283.43,South&West,6.0,4.0,2.0,2.0,,13, Semi Furnishing , 2.5 
, Tikhedewal ,2823.56,south,9.0,4.0,3.0,2.0,,22, Semi Furnishing , 3.5 
, Tikhedewal ,2823.56,south,9.0,4.0,3.0,2.0,,22, Semi Furnishing , 3.5 
0.0, Chakrapath chappal karkhana ,,East,0.0,0.0,0.0,0.0,,0, Not Furnishing , 3 
0.0, Chakrapath chappal karkhana ,,East,0.0,0.0,0.0,0.0,,0, Not Furnishing , 3 
40000000.0, Shantinagar ,1026.75,North,9.0,4.0,3.0,3.0,,10, Semi Furnished , 3.5 
40000000.0, Shantinagar ,1026.75,North,9.0,4.0,3.0,3.0,,10, Semi Furnished , 3.5 
0.0, Balaju Baisdhara ,2738.0,East,12.0,5.0,1.0,3.0,,18, Semi Furnished , 3 
0.0, Balaju Baisdhara ,2738.0,East,12.0,5.0,1.0,3.0,,18, Semi Furnished , 3 
30000000.0, Budhanilkantha Chaysundol ,,North/West,4.0,4.0,2.0,2.0,,13, Semi Furnished , 2.5 
30000000.0, Budhanilkantha Chaysundol ,,North/West,4.0,4.0,2.0,2.0,,13, Semi Furnished , 2.5 
28000000.0, Suncity Nilgirimarga ,1026.75,South,7.0,4.0,3.0,3.0,,13, Semi Furnished , 3.5 
28000000.0, Suncity Nilgirimarga ,1026.75,South,7.0,4.0,3.0,3.0,,13, Semi Furnished , 3.5 
43200000.0, Narephate ,1711.25,East/North,4.0,4.0,2.0,3.0,,17, Semi Furnished , 2 
43200000.0, Narephate ,1711.25,East/North,4.0,4.0,2.0,3.0,,17, Semi Furnished , 2 
27500000.0, Machchhegaun Khusikhusi Aale tole ,1860.98,East,2.5,4.0,2.0,2.0,,12, Semi Furnished , 2.5 
27500000.0, Machchhegaun Khusikhusi Aale tole ,1860.98,East,2.5,4.0,2.0,2.0,,12, Semi Furnished , 2.5 
, Shiva Chok Green Hill City ,1026.75,South,4.0,3.0,3.0,3.0,,13, Semi Furnished , 3 
, Shiva Chok Green Hill City ,1026.75,South,4.0,3.0,3.0,3.0,,13, Semi Furnished , 3 
